DBKEY,SITE,STATION,DATA_TYPE,PARAMETER_NAME,STRATA,SENSOR,XCOORD,YCOORD,STATION_ID,RECORDER,DATA_CLASS,DAILY_DATE,VALUE,NUM_VALS,Date,Month,year,Parameter_format,Concern_1,Concern_2
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/07/2024,109.694,47,2024-06-07,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/08/2024,142.007,48,2024-06-08,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/09/2024,148.139,48,2024-06-09,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/10/2024,151.177,48,2024-06-10,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/11/2024,211.789,43,2024-06-11,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/12/2024,258.716,44,2024-06-12,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/13/2024,220.959,48,2024-06-13,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/14/2024,151.174,48,2024-06-14,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/15/2024,108.3,48,2024-06-15,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/16/2024,87.934,48,2024-06-16,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/17/2024,139.989,48,2024-06-17,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/18/2024,130.394,48,2024-06-18,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/19/2024,142.847,48,2024-06-19,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/20/2024,156.641,48,2024-06-20,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/21/2024,120.394,48,2024-06-21,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/22/2024,139.445,22,2024-06-22,6,2024,FIELD TURBIDITY,NA,NA
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/24/2024,79.88,48,2024-05-24,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/25/2024,67.014,48,2024-05-25,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/26/2024,86.098,48,2024-05-26,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/27/2024,88.507,48,2024-05-27,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/28/2024,88.042,48,2024-05-28,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/29/2024,83.79,48,2024-05-29,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/30/2024,92.288,48,2024-05-30,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,05/31/2024,82.014,48,2024-05-31,5,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/01/2024,75.217,48,2024-06-01,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/02/2024,82.098,48,2024-06-02,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/03/2024,78.7,48,2024-06-03,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/04/2024,73.503,48,2024-06-04,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/05/2024,82.159,48,2024-06-05,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/06/2024,32.025,48,2024-06-06,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/07/2024,14.165,48,2024-06-07,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/08/2024,13.863,48,2024-06-08,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/09/2024,15.02,48,2024-06-09,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/10/2024,14.684,48,2024-06-10,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/11/2024,14.939,48,2024-06-11,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/12/2024,20.22,48,2024-06-12,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/13/2024,20.171,48,2024-06-13,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/14/2024,19.822,48,2024-06-14,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/15/2024,21.038,48,2024-06-15,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/16/2024,21.856,48,2024-06-16,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/17/2024,26.008,48,2024-06-17,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/18/2024,32.19,48,2024-06-18,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/19/2024,33.334,48,2024-06-19,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/20/2024,31.781,48,2024-06-20,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/21/2024,24.758,48,2024-06-21,6,2024,"Chlorophyll a 
(?g/L)",20,40
39765,L001,L001-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,723359.264,1019717.28,L001+CU1,SOND,WQ,06/22/2024,26.745,22,2024-06-22,6,2024,"Chlorophyll a 
(?g/L)",20,40
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/24/2024,38.916,48,2024-05-24,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/25/2024,39.53,48,2024-05-25,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/26/2024,45.119,48,2024-05-26,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/27/2024,57.066,48,2024-05-27,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/28/2024,51.267,48,2024-05-28,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/29/2024,39.311,48,2024-05-29,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/30/2024,50.229,48,2024-05-30,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,05/31/2024,57.202,48,2024-05-31,5,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/01/2024,61.368,48,2024-06-01,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/02/2024,65.315,48,2024-06-02,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/03/2024,85.829,48,2024-06-03,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/04/2024,56.033,48,2024-06-04,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/05/2024,59.38,48,2024-06-05,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/06/2024,10.154,48,2024-06-06,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/07/2024,1.074,48,2024-06-07,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/08/2024,0.591,48,2024-06-08,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/09/2024,0.746,48,2024-06-09,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/10/2024,1.469,48,2024-06-10,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/11/2024,1.601,48,2024-06-11,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/12/2024,11.28,48,2024-06-12,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/13/2024,14.647,48,2024-06-13,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/14/2024,13.179,48,2024-06-14,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/15/2024,16.597,48,2024-06-15,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/16/2024,13.494,48,2024-06-16,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/17/2024,20.384,48,2024-06-17,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/18/2024,34.752,48,2024-06-18,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/19/2024,36.403,48,2024-06-19,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/20/2024,29.828,48,2024-06-20,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/21/2024,17.733,48,2024-06-21,6,2024,"Phycocyanin 
(?g/L)",40,NA
39767,L001,L001-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,723359.264,1019717.28,L001+PU1,SOND,WQ,06/22/2024,24.607,22,2024-06-22,6,2024,"Phycocyanin 
(?g/L)",40,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/24/2024,28.51,1,2024-05-24,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/25/2024,28.862,32,2024-05-25,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/26/2024,29.313,48,2024-05-26,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/27/2024,29.245,48,2024-05-27,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/28/2024,29.104,48,2024-05-28,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/29/2024,29.73,48,2024-05-29,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/30/2024,29.808,48,2024-05-30,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,05/31/2024,29.386,48,2024-05-31,5,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/01/2024,28.629,48,2024-06-01,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/02/2024,28.455,48,2024-06-02,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/03/2024,28.727,48,2024-06-03,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/04/2024,28.766,48,2024-06-04,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/05/2024,29.174,48,2024-06-05,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/06/2024,29.443,48,2024-06-06,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/07/2024,29.501,48,2024-06-07,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/08/2024,29.249,48,2024-06-08,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/09/2024,29.576,48,2024-06-09,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/10/2024,29.871,48,2024-06-10,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/11/2024,29.352,48,2024-06-11,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/12/2024,28.216,48,2024-06-12,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/13/2024,27.383,48,2024-06-13,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/14/2024,27.327,48,2024-06-14,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/15/2024,27.956,48,2024-06-15,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/16/2024,28.2,48,2024-06-16,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/17/2024,28.487,48,2024-06-17,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/18/2024,28.695,48,2024-06-18,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/19/2024,28.765,48,2024-06-19,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/20/2024,28.852,48,2024-06-20,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/21/2024,29.387,48,2024-06-21,6,2024,"Temperature, Water",NA,NA
39778,LZ40,LZ40-S,H2OT,"Temperature, Water",1,S,724932.7,933539.979,LZ40+WT1,SOND,WQ,06/22/2024,29.175,22,2024-06-22,6,2024,"Temperature, Water",NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/24/2024,140.79,1,2024-05-24,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/25/2024,119.444,32,2024-05-25,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/26/2024,97.346,48,2024-05-26,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/27/2024,91.36,48,2024-05-27,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/28/2024,90.949,48,2024-05-28,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/29/2024,100.724,48,2024-05-29,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/30/2024,99.34,48,2024-05-30,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,05/31/2024,146.739,48,2024-05-31,5,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/01/2024,205.84,48,2024-06-01,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/02/2024,155.672,48,2024-06-02,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/03/2024,107.291,48,2024-06-03,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/04/2024,92.178,48,2024-06-04,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/05/2024,91.733,48,2024-06-05,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/06/2024,80.008,48,2024-06-06,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/07/2024,94.333,48,2024-06-07,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/08/2024,123.8,48,2024-06-08,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/09/2024,116.951,48,2024-06-09,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/10/2024,106.685,48,2024-06-10,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/11/2024,169.63,48,2024-06-11,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/12/2024,227.725,48,2024-06-12,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/13/2024,207.34,48,2024-06-13,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/14/2024,135.57,48,2024-06-14,6,2024,FIELD TURBIDITY,NA,NA
39781,LZ40,LZ40-S,FTURB,FIELD TURBIDITY,1,S,724932.7,933539.979,LZ40+TB1,SOND,WQ,06/15/2024,92.752,48,2024-06-15,6,2024,FIELD TURBIDITY,NA,NA
